score	file_path	record_id	name	n_ingredients	reasons
5	archaea/modified_methanoculleus_medium.yaml	CultureMech:008672	Modified Methanoculleus Medium	39	no pH and no temperature
5	archaea/modified_synthetic_crenarchaeota_medium_for_strain_scm1.yaml	CultureMech:009549	Modified synthetic Crenarchaeota medium for strain SCM1	21	no pH and no temperature
5	archaea/ms_medium_for_methanogens.yaml	CultureMech:009208	MS medium for methanogens	31	no pH and no temperature
5	archaea/pfennig_ignisphaera_medium.yaml	CultureMech:009692	Pfennig Ignisphaera Medium	10	no pH and no temperature
5	archaea/picrophilus_torridus_medium.yaml	CultureMech:008207	Picrophilus torridus Medium	8	no pH and no temperature
5	archaea/pyrococcus_medium_2.yaml	CultureMech:008136	Pyrococcus Medium 2	28	no pH and no temperature
5	archaea/pyrodictium_abysii_medium.yaml	CultureMech:002567	PYRODICTIUM ABYSII MEDIUM	25	no pH and no temperature
5	archaea/pyrodictium_occultum_medium.yaml	CultureMech:008187	Pyrodictium occultum Medium	30	no pH and no temperature
5	archaea/pyrodictium_ocultum_medium.yaml	CultureMech:002566	PYRODICTIUM OCULTUM MEDIUM	25	no pH and no temperature
5	archaea/revised_sulfolobus_medium.yaml	CultureMech:008895	Revised Sulfolobus medium	16	no pH and no temperature
5	archaea/stygiolobus_medium.yaml	CultureMech:002538	STYGIOLOBUS MEDIUM	16	no pH and no temperature
5	archaea/sulfolobus_medium_anaerobic.yaml	CultureMech:008970	Sulfolobus Medium (Anaerobic)	19	no pH and no temperature
5	archaea/sulfolobus_medium_anaerobic_for_dsm_2162.yaml	CultureMech:009226	Sulfolobus Medium (Anaerobic) (For DSM 2162)	19	no pH and no temperature
5	archaea/sulfolobus_medium_for_dsm_5348.yaml	CultureMech:008908	Sulfolobus Medium (For DSM 5348)	17	no pH and no temperature
5	archaea/sulfolobus_medium_for_dsm_9790.yaml	CultureMech:008911	Sulfolobus Medium (For DSM 9790)	16	no pH and no temperature
5	archaea/sulfolobus_metallicus_medium.yaml	CultureMech:008286	Sulfolobus metallicus medium	17	no pH and no temperature
5	archaea/sulfolobus_tokodaii_medium.yaml	CultureMech:008138	Sulfolobus tokodaii Medium	15	no pH and no temperature
5	archaea/sulfurisphaera_medium_ph_2_5.yaml	CultureMech:008214	Sulfurisphaera Medium (pH 2.5)	15	no pH and no temperature
5	archaea/sulfurisphaera_medium_ph_5_0.yaml	CultureMech:008215	Sulfurisphaera Medium (pH 5.0)	15	no pH and no temperature
5	archaea/thermoplasma_volcanium_medium.yaml	CultureMech:001507	THERMOPLASMA VOLCANIUM MEDIUM	7	no pH and no temperature
5	archaea/thermoproteus_and_vulcanisaeta_medium.yaml	CultureMech:008200	Thermoproteus and Vulcanisaeta medium	19	no pH and no temperature
5	archaea/thermoproteus_medium_b.yaml	CultureMech:002926	THERMOPROTEUS MEDIUM (B)	16	no pH and no temperature
5	archaea/thermoproteus_tenax_medium_2.yaml	CultureMech:008190	Thermoproteus tenax Medium 2	21	no pH and no temperature
5	bacterial/0_3_x_hyphomicrobium_medium.yaml	CultureMech:002268	0.3 x HYPHOMICROBIUM MEDIUM	21	no pH and no temperature
5	bacterial/16av_medium.yaml	CultureMech:004770	16AV medium	30	no pH and no temperature
5	bacterial/16av_medium_replace_galactose_with_cellobiose.yaml	CultureMech:004769	16AV medium_replace_galactose_with_Cellobiose	30	no pH and no temperature
5	bacterial/1_10_brain_heart_infusion_agar_17_estradiol.yaml	CultureMech:008495	1/10 Brain Heart Infusion Agar + 17β-Estradiol	9	no pH and no temperature
5	bacterial/1_10_brain_heart_infusion_medium_bhi.yaml	CultureMech:008659	1/10 Brain Heart Infusion medium (BHI)	8	no pH and no temperature
5	bacterial/1_10_r2a_gellan_gum_medium2.yaml	CultureMech:008724	1/10 R2A gellan gum medium2	11	no pH and no temperature
5	bacterial/1_10_r2a_with_mes_ph6.yaml	CultureMech:008720	1/10 R2A with MES (pH6)	3	no pH and no temperature
5	bacterial/1_10_sabourauds_agar.yaml	CultureMech:009437	1/10 Sabouraud's Agar	7	no pH and no temperature
5	bacterial/1_10_tryptic_soy_medium.yaml	CultureMech:008169	1/10 Tryptic Soy Medium	8	no pH and no temperature
5	bacterial/1_10_tryptic_soy_medium_w_o_dextrose_ph_5_0.yaml	CultureMech:008377	1/10 Tryptic Soy Medium w/o Dextrose (pH 5.0)	10	no pH and no temperature
5	bacterial/1_10_yeast_extract_malt_extract_agar.yaml	CultureMech:010428	1/10 Yeast Extract-Malt Extract Agar	5	no pH and no temperature
5	bacterial/1_10_yeast_starch_agar.yaml	CultureMech:007824	1/10 Yeast-Starch Agar	4	no pH and no temperature
5	bacterial/1_2_gy_agar.yaml	CultureMech:002253	1/2 GY AGAR	4	no pH and no temperature
5	bacterial/1_2_isp_2_10_nacl.yaml	CultureMech:008378	1/2 ISP-2 + 10% NaCl	6	no pH and no temperature
5	bacterial/1_2_isp_2_15_nacl.yaml	CultureMech:008381	1/2 ISP-2 + 15% NaCl	6	no pH and no temperature
5	bacterial/1_2_mrs_1_2_bhi_agar.yaml	CultureMech:002842	1/2 MRS + 1/2 BHI AGAR	8	no pH and no temperature
5	bacterial/1_2_r2a_75_asw.yaml	CultureMech:008341	1/2 R2A-75%ASW	13	no pH and no temperature
5	bacterial/1_2_tryptic_soy_broth_anaerobic.yaml	CultureMech:009314	1/2 Tryptic Soy Broth (Anaerobic)	13	no pH and no temperature
5	bacterial/1_2my.yaml	CultureMech:008305	1/2MY	6	no pH and no temperature
5	bacterial/1_3_diluted_lb_medium_with_biphenyl.yaml	CultureMech:008583	1/3 Diluted LB Medium with Biphenyl	5	no pH and no temperature
5	bacterial/1_3_lb_agar.yaml	CultureMech:003187	1/3 LB AGAR	4	no pH and no temperature
5	bacterial/1_3_tryptic_soy_medium.yaml	CultureMech:008595	1/3 Tryptic Soy Medium	8	no pH and no temperature
5	bacterial/1_4_ypss.yaml	CultureMech:008279	1/4 YpSs	6	no pH and no temperature
5	bacterial/1_5_brain_heart_infusion.yaml	CultureMech:008472	1/5 Brain Heart Infusion	8	no pH and no temperature
5	bacterial/1_5_marine_broth_0_5_sodium_pyruvate.yaml	CultureMech:008223	1/5 Marine Broth + 0.5% Sodium Pyruvate	4	no pH and no temperature
5	bacterial/1_5_mycorrhiza_medium.yaml	CultureMech:007961	1/5 Mycorrhiza Medium	4	no pH and no temperature
5	bacterial/1_5_nutrient_agar.yaml	CultureMech:008251	1/5 Nutrient agar	7	no pH and no temperature
5	bacterial/1_5_r2a_yeastextract.yaml	CultureMech:009578	1/5 R2A + yeastextract	10	no pH and no temperature
5	bacterial/1_5_tsb_ph_6_5.yaml	CultureMech:008396	1/5 TSB (pH 6.5)	8	no pH and no temperature
5	bacterial/1_5_yeast_starch_agar.yaml	CultureMech:008540	1/5 Yeast-Starch Agar	4	no pH and no temperature
5	bacterial/1_ogawa_medium.yaml	CultureMech:003238	1% OGAWA MEDIUM	5	no pH and no temperature
5	bacterial/1a_medium.yaml	CultureMech:008437	1a Medium	15	no pH and no temperature
5	bacterial/25_glucose_yeast_extract_peptone.yaml	CultureMech:007976	25% Glucose-Yeast Extract-Peptone	4	no pH and no temperature
5	bacterial/2_5_nacl_gypfk_agar_broth.yaml	CultureMech:008125	2.5% NaCl GYPFK Agar/Broth	10	no pH and no temperature
5	bacterial/2_5_nacl_heart_infusion_hi_medium.yaml	CultureMech:008810	2.5% NaCl heart infusion (HI) medium	6	no pH and no temperature
5	bacterial/2_glucose_yeast_extract_peptone_agar.yaml	CultureMech:009517	2% Glucose-Yeast Extract-Peptone Agar	9	no pH and no temperature
5	bacterial/2_malt_agar.yaml	CultureMech:009585	2% Malt Agar	3	no pH and no temperature
5	bacterial/2_malt_extract_agar.yaml	CultureMech:008671	2% Malt Extract Agar	3	no pH and no temperature
5	bacterial/2xytg.yaml	CultureMech:009326	2xYTG	5	no pH and no temperature
5	bacterial/2yt_medium.yaml	CultureMech:009457	2YT medium	4	no pH and no temperature
5	bacterial/3n_bbm_v.yaml	CultureMech:000321	3N-BBM+V	15	no pH and no temperature
5	bacterial/3n_bbm_v_recipe_for_customer_orders.yaml	CultureMech:000322	3N-BBM+V recipe for customer orders	15	no pH and no temperature
5	bacterial/480g_medium.yaml	CultureMech:003312	480G MEDIUM	16	no pH and no temperature
5	bacterial/4_malt_agar.yaml	CultureMech:009038	4% Malt Agar	3	no pH and no temperature
5	bacterial/5_g_medium.yaml	CultureMech:002818	5 G MEDIUM	4	no pH and no temperature
5	bacterial/5_r2a_medium.yaml	CultureMech:008519	5×R2A Medium	10	no pH and no temperature
5	bacterial/6_b_medium.yaml	CultureMech:002829	6 B MEDIUM	7	no pH and no temperature
5	bacterial/70_30_sporulation_medium.yaml	CultureMech:001277	70:30 sporulation medium	13	no pH and no temperature
5	bacterial/7way_8_7_medium.yaml	CultureMech:003179	7WAY-8-7 MEDIUM	29	no pH and no temperature
5	bacterial/802_10_nacl.yaml	CultureMech:008295	802 + 10% NaCl	5	no pH and no temperature
5	bacterial/802_2_nacl.yaml	CultureMech:008394	802 + 2% NaCl	5	no pH and no temperature
5	bacterial/802_3_nacl.yaml	CultureMech:008695	802 + 3% NaCl	5	no pH and no temperature
5	bacterial/802_5_glucose.yaml	CultureMech:008387	802 + 5% Glucose	5	no pH and no temperature
5	bacterial/802_5_nacl.yaml	CultureMech:008294	802 + 5% NaCl	5	no pH and no temperature
5	bacterial/8kg_4_medium.yaml	CultureMech:003180	8KG-4 MEDIUM	29	no pH and no temperature
5	bacterial/9_k_medium.yaml	CultureMech:009675	9 K medium	6	no pH and no temperature
5	bacterial/DSMZ_1225_THIOALKALIBACTER_HALOPHILUS_MEDIUM.yaml	CultureMech:000250	THIOALKALIBACTER HALOPHILUS MEDIUM	16	no pH and no temperature
5	bacterial/DSMZ_1593_Cyanobacteria_Medium_BG11.yaml	CultureMech:001070	Cyanobacteria Medium BG11+	15	no pH and no temperature
5	bacterial/DSMZ_1645_Cyanobacteria_Medium_AB-.yaml	CultureMech:001128	Cyanobacteria Medium AB-	17	no pH and no temperature
5	bacterial/DSMZ_535c_TRYPTICASE_SOY_BROTH_AGAR.yaml	CultureMech:001668	TRYPTICASE SOY BROTH AGAR	8	no pH and no temperature
5	bacterial/DSMZ_622_PLANCTOMYCES_MEDIUM.yaml	CultureMech:001754	PLANCTOMYCES MEDIUM	14	no pH and no temperature
5	bacterial/DSMZ_668_FLEXIBACTER_MEDIUM.yaml	CultureMech:001809	FLEXIBACTER MEDIUM	15	no pH and no temperature
5	bacterial/DSMZ_844_BACTERIOVORAX_MEDIUM.yaml	CultureMech:002000	BACTERIOVORAX MEDIUM	5	no pH and no temperature
5	bacterial/JCM_J1062_DESULFUROMONAS_CARBONIS_MEDIUM.yaml	CultureMech:002243	DESULFUROMONAS CARBONIS MEDIUM	28	no pH and no temperature
5	bacterial/JCM_J1080_HALODESULFURIARCHAEUM_MEDIUM.yaml	CultureMech:002260	HALODESULFURIARCHAEUM MEDIUM	21	no pH and no temperature
5	bacterial/JCM_J1192_GEOTHERMOBACTER_MEDIUM.yaml	CultureMech:002359	GEOTHERMOBACTER MEDIUM	29	no pH and no temperature
5	bacterial/JCM_J128_HYDROGENOBACTER_HALOPHILUS_MEDIUM.yaml	CultureMech:000292	HYDROGENOBACTER HALOPHILUS MEDIUM	14	no pH and no temperature
5	bacterial/JCM_J1357_Marinagarivorans_sp_GE09_medium.yaml	CultureMech:015838	Marinagarivorans sp. GE09 medium	18	no pH and no temperature
5	bacterial/JCM_J1379_SPHAEROTILUS_SP_FB_5_MEDIUM.yaml	CultureMech:015846	SPHAEROTILUS SP. FB-5 MEDIUM	5	no pH and no temperature
5	bacterial/JCM_J1385_YCFA_MEDIUM_WITH_MANNITOL.yaml	CultureMech:015879	YCFA MEDIUM WITH MANNITOL	40	no pH and no temperature
5	bacterial/JCM_J1465_MODIFIED_NMS_MEDIUM_4.yaml	CultureMech:015872	MODIFIED NMS MEDIUM-4	18	no pH and no temperature
5	bacterial/JCM_J154_HYDROGENOBACTER_THERMOPHILUS_MEDIUM.yaml	CultureMech:000294	HYDROGENOBACTER THERMOPHILUS MEDIUM	14	no pH and no temperature
5	bacterial/JCM_J330_SPOROTOMACULUM_MEDIUM.yaml	CultureMech:002689	SPOROTOMACULUM MEDIUM	29	no pH and no temperature
5	bacterial/JCM_J370_TEPIDANAEROBACTER_MEDIUM.yaml	CultureMech:002729	TEPIDANAEROBACTER MEDIUM	29	no pH and no temperature
5	bacterial/JCM_J381_TRICHOCOCCUS_MEDIUM.yaml	CultureMech:002738	TRICHOCOCCUS MEDIUM	31	no pH and no temperature
5	bacterial/JCM_J383_DESULFOBACTERIUM_MEDIUM.yaml	CultureMech:002740	DESULFOBACTERIUM MEDIUM	32	no pH and no temperature
5	bacterial/JCM_J434_ANAEROLINEA_MEDIUM.yaml	CultureMech:002785	ANAEROLINEA MEDIUM	29	no pH and no temperature
5	bacterial/JCM_J465_CHOPPED_MEAT_MEDIUM_WITH_CARBOHYDRATES.yaml	CultureMech:002813	CHOPPED MEAT MEDIUM WITH CARBOHYDRATES	6	no pH and no temperature
5	bacterial/JCM_J467_BHI_2_MEDIUM.yaml	CultureMech:002815	BHI/2 MEDIUM	9	no pH and no temperature
5	bacterial/JCM_J471_DESULFONAUTICUS_MEDIUM.yaml	CultureMech:002820	DESULFONAUTICUS MEDIUM	32	no pH and no temperature
5	bacterial/JCM_J475_TRYPTICASE_SOY_BROTH_AGAR.yaml	CultureMech:002824	TRYPTICASE SOY BROTH AGAR	7	no pH and no temperature
5	bacterial/JCM_J709_TUA_ACETOBACTER_MEDIUM.yaml	CultureMech:003055	TUA ACETOBACTER MEDIUM	6	no pH and no temperature
5	bacterial/JCM_J710_AG_MEDIUM.yaml	CultureMech:003057	AG MEDIUM	7	no pH and no temperature
5	bacterial/JCM_J735_MY_MEDIUM.yaml	CultureMech:003078	MY MEDIUM	4	no pH and no temperature
5	bacterial/JCM_J778_THERMOANAEROMONAS_MEDIUM.yaml	CultureMech:003120	THERMOANAEROMONAS MEDIUM	23	no pH and no temperature
5	bacterial/JCM_J834_MODIFIED_DESULFOVIBRIO_MEDIUM.yaml	CultureMech:003178	MODIFIED DESULFOVIBRIO MEDIUM	11	no pH and no temperature
5	bacterial/JCM_J840_YPM_MEDIUM.yaml	CultureMech:003185	YPM MEDIUM	4	no pH and no temperature
5	bacterial/JCM_J881_KNH_MEDIUM.yaml	CultureMech:003229	KNH MEDIUM	31	no pH and no temperature
5	bacterial/JCM_J884_HYPHOMICROBIUM_MEDIUM.yaml	CultureMech:003232	HYPHOMICROBIUM MEDIUM	14	no pH and no temperature
5	bacterial/JCM_J890_ACETOBACTER_EUROPAEUS_MEDIUM.yaml	CultureMech:003239	ACETOBACTER EUROPAEUS MEDIUM	6	no pH and no temperature
5	bacterial/JCM_J95_RHODOPSEUDOMONAS_RUTILA_MEDIUM.yaml	CultureMech:003307	RHODOPSEUDOMONAS RUTILA MEDIUM	13	no pH and no temperature
5	bacterial/JCM_J980_KUSHNERIA_AURANTIA_MEDIUM.yaml	CultureMech:003330	KUSHNERIA AURANTIA MEDIUM	9	no pH and no temperature
5	bacterial/KOMODO_1007_MINERAL_MEDIUM.yaml	CultureMech:003510	MINERAL MEDIUM	12	no pH and no temperature
5	bacterial/KOMODO_1016_IDIOMARINA_medium.yaml	CultureMech:003527	IDIOMARINA medium	6	no pH and no temperature
5	bacterial/KOMODO_101_NUTRIENT_AGAR_or_BROTH_WITH_NaCl.yaml	CultureMech:003531	NUTRIENT AGAR or BROTH WITH NaCl	4	no pH and no temperature
5	bacterial/KOMODO_1025_MARICAULIS_medium.yaml	CultureMech:003537	MARICAULIS medium	6	no pH and no temperature
5	bacterial/KOMODO_10_ZYMOMONAS_medium.yaml	CultureMech:003753	ZYMOMONAS medium	4	no pH and no temperature
5	bacterial/KOMODO_1111_CARBOXYMETHYL_CELLULOSE_medium.yaml	CultureMech:003813	CARBOXYMETHYL CELLULOSE medium	8	no pH and no temperature
5	bacterial/KOMODO_113_THIOBACILLUS_DENITRIFICANS_MEDIUM.yaml	CultureMech:003849	THIOBACILLUS DENITRIFICANS MEDIUM	27	no pH and no temperature
5	bacterial/KOMODO_1145_MS-MEDIUM_MODIFIED.yaml	CultureMech:003856	MS-MEDIUM (MODIFIED)	22	no pH and no temperature
5	bacterial/KOMODO_115_VIBRIO_NATRIEGENS_medium.yaml	CultureMech:003869	VIBRIO NATRIEGENS medium	4	no pH and no temperature
5	bacterial/KOMODO_1169_SEAWATER_YPG.yaml	CultureMech:003887	SEAWATER YPG	5	no pH and no temperature
5	bacterial/KOMODO_1173_MODIFIED_medium_514.yaml	CultureMech:003893	MODIFIED medium 514	16	no pH and no temperature
5	bacterial/KOMODO_1180_METHYLOMICROBIUM_MEDIUM.yaml	CultureMech:003900	METHYLOMICROBIUM MEDIUM	17	no pH and no temperature
5	bacterial/KOMODO_1186_GRANULIBACTER_medium.yaml	CultureMech:003906	GRANULIBACTER medium	4	no pH and no temperature
5	bacterial/KOMODO_1191_EGGC.yaml	CultureMech:003928	EGGC	21	no pH and no temperature
5	bacterial/KOMODO_1192_BM_MEDIUM.yaml	CultureMech:003929	BM MEDIUM	5	no pH and no temperature
5	bacterial/KOMODO_11a_MODIFIED_medium_11.yaml	CultureMech:003941	MODIFIED medium 11	19	no pH and no temperature
5	bacterial/KOMODO_1216_SALINISPHAERA_HYDROTHERMALIS_medium.yaml	CultureMech:003967	SALINISPHAERA HYDROTHERMALIS medium	6	no pH and no temperature
5	bacterial/KOMODO_1227_RHODOBACA_BARGUZINENSIS_medium.yaml	CultureMech:003982	RHODOBACA BARGUZINENSIS medium	20	no pH and no temperature
5	bacterial/KOMODO_1238_WOODSHOLEA_MEDIUM.yaml	CultureMech:003995	WOODSHOLEA MEDIUM	6	no pH and no temperature
5	bacterial/KOMODO_1239_DESULFURISPIRILLUM_medium.yaml	CultureMech:003996	DESULFURISPIRILLUM medium	18	no pH and no temperature
5	bacterial/KOMODO_126_MYCOBACTERIUM_INTRACELLULARE_medium.yaml	CultureMech:004024	MYCOBACTERIUM INTRACELLULARE medium	4	no pH and no temperature
5	bacterial/KOMODO_127_MICROMONOSPORA_MEGALOMICEA_medium.yaml	CultureMech:004032	MICROMONOSPORA MEGALOMICEA medium	6	no pH and no temperature
5	bacterial/KOMODO_1305_MMN.yaml	CultureMech:004060	MMN	9	no pH and no temperature
5	bacterial/KOMODO_1309_BACILLUS_LOCISALIS_medium.yaml	CultureMech:004064	BACILLUS LOCISALIS medium	8	no pH and no temperature
5	bacterial/KOMODO_1320_HALF_STRENGTH_R2A_MEDIUM_IN_75_SEAWATER.yaml	CultureMech:004075	HALF STRENGTH R2A MEDIUM IN 75% SEAWATER	9	no pH and no temperature
5	bacterial/KOMODO_1341_MIN_E_-_METHYLOVERSATILIS_MEDIUM.yaml	CultureMech:004099	MIN E - METHYLOVERSATILIS MEDIUM	17	no pH and no temperature
5	bacterial/KOMODO_193a_PHB_PYRUVATE_MEDIUM.yaml	CultureMech:004228	PHB/PYRUVATE MEDIUM	34	no pH and no temperature
5	bacterial/KOMODO_194_DESULFOBULBUS_MEDIUM.yaml	CultureMech:004235	DESULFOBULBUS MEDIUM	33	no pH and no temperature
5	bacterial/KOMODO_215_BHI_medium.yaml	CultureMech:004418	BHI medium	6	no pH and no temperature
5	bacterial/KOMODO_215a_BHI_medium_modified.yaml	CultureMech:004419	BHI medium (modified)	6	no pH and no temperature
5	bacterial/KOMODO_215b_BHI_medium_WITH_ADDITIONAL_GLUCOSE.yaml	CultureMech:004421	BHI medium WITH ADDITIONAL GLUCOSE	6	no pH and no temperature
5	bacterial/KOMODO_215c_BHI_medium_FOR_STRICT_ANAEROBES.yaml	CultureMech:004425	BHI medium FOR STRICT ANAEROBES	6	no pH and no temperature
5	bacterial/KOMODO_216_BHI_1_medium.yaml	CultureMech:004426	BHI/1 medium	7	no pH and no temperature
5	bacterial/KOMODO_217_BHI_2_medium.yaml	CultureMech:004427	BHI/2 medium	9	no pH and no temperature
5	bacterial/KOMODO_218_BHI_3_medium.yaml	CultureMech:004428	BHI/3 medium	8	no pH and no temperature
5	bacterial/KOMODO_229_CORYNEBACTERIUM_medium_WITH_SALT.yaml	CultureMech:004582	CORYNEBACTERIUM medium WITH SALT	5	no pH and no temperature
5	bacterial/KOMODO_232b_WEISSELA_KOREENSIS_medium.yaml	CultureMech:004607	WEISSELA KOREENSIS medium	10	no pH and no temperature
5	bacterial/KOMODO_240_CORYNEBACTERIUM_medium_WITH_BLOOD.yaml	CultureMech:004613	CORYNEBACTERIUM medium WITH BLOOD	6	no pH and no temperature
5	bacterial/KOMODO_254_ACETOBACTER_PEROXYDANS_medium.yaml	CultureMech:004656	ACETOBACTER PEROXYDANS medium	4	no pH and no temperature
5	bacterial/KOMODO_267_GINGER_BEER_PLANT_medium.yaml	CultureMech:004670	GINGER BEER PLANT medium	4	no pH and no temperature
5	bacterial/KOMODO_268_TEA_FUNGUS_medium.yaml	CultureMech:004671	TEA FUNGUS medium	3	no pH and no temperature
5	bacterial/KOMODO_300_RUMINOCOCCUS_PASTEURII_MEDIUM.yaml	CultureMech:004788	RUMINOCOCCUS PASTEURII MEDIUM	21	no pH and no temperature
5	bacterial/KOMODO_301_FALCIVIBRIO_MEDIUM.yaml	CultureMech:004799	FALCIVIBRIO MEDIUM	4	no pH and no temperature
5	bacterial/KOMODO_303_SIMONSIELLA_medium.yaml	CultureMech:004820	SIMONSIELLA medium	7	no pH and no temperature
5	bacterial/KOMODO_359_GFY_medium.yaml	CultureMech:005078	GFY medium	6	no pH and no temperature
