file	preferred_term	from_chebi	to_chebi
data/normalized_yaml/bacterial/mediadive_4348_Main_sol_J542.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_4348_Main_sol_J542.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_4348_Main_sol_J542.yaml	FeCl3 x 6 H2O	CHEBI:131527	CHEBI:86254
data/normalized_yaml/bacterial/mediadive_4348_Main_sol_J542.yaml	MnCl2 x 4 H2O	CHEBI:86158	CHEBI:86368
data/normalized_yaml/bacterial/mediadive_4348_Main_sol_J542.yaml	Na2B4O7 x 10 H2O	CHEBI:86254	CHEBI:131366
data/normalized_yaml/bacterial/mediadive_4348_Main_sol_J542.yaml	ZnSO4 x 7 H2O	CHEBI:32599	CHEBI:32312
data/normalized_yaml/bacterial/mediadive_4348_Main_sol_J542.yaml	CuCl2 x 2 H2O	CHEBI:75215	CHEBI:86318
data/normalized_yaml/bacterial/mediadive_4348_Main_sol_J542.yaml	VOSO4 x n H2O	CHEBI:8806	CHEBI:87020
data/normalized_yaml/bacterial/mediadive_4348_Main_sol_J542.yaml	CoSO4 x 7 H2O	CHEBI:33118	CHEBI:53470
data/normalized_yaml/bacterial/mediadive_4348_Main_sol_J542.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4350_Solution_A.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_4350_Solution_A.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4351_Solution_B.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4352_Main_sol_J544.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_4352_Main_sol_J544.yaml	Sodium acetate	CHEBI:32954	CHEBI:32954
data/normalized_yaml/bacterial/mediadive_4352_Main_sol_J544.yaml	L-Cysteine HCl x H2O	CHEBI:76209	CHEBI:91248
data/normalized_yaml/bacterial/mediadive_4352_Main_sol_J544.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_4352_Main_sol_J544.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4353_Main_sol_J545.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_4353_Main_sol_J545.yaml	L-Cysteine HCl x H2O	CHEBI:76209	CHEBI:91248
data/normalized_yaml/bacterial/mediadive_4353_Main_sol_J545.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_4353_Main_sol_J545.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4354_Main_sol_J546.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_4354_Main_sol_J546.yaml	NaBr	CHEBI:86158	CHEBI:63004
data/normalized_yaml/bacterial/mediadive_4356_Solution_A.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4356_Solution_A.yaml	Fe(NH4)2(SO4)2 x 6 H2O	CHEBI:75215	CHEBI:76181
data/normalized_yaml/bacterial/mediadive_4358_Solution_A.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4358_Solution_A.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_435_Solution_A.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_435_Solution_A.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4360_Solution_A.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_4360_Solution_A.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4360_Solution_A.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_4361_Main_sol_J550.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_4361_Main_sol_J550.yaml	L-Cysteine HCl x H2O	CHEBI:76209	CHEBI:91248
data/normalized_yaml/bacterial/mediadive_4361_Main_sol_J550.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4363_Main_sol_J552.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_4363_Main_sol_J552.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_4363_Main_sol_J552.yaml	L-Cysteine HCl x H2O	CHEBI:76209	CHEBI:91248
data/normalized_yaml/bacterial/mediadive_4363_Main_sol_J552.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4364_Vitamin_solution.yaml	Biotin	CHEBI:15956	CHEBI:15956
data/normalized_yaml/bacterial/mediadive_4364_Vitamin_solution.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4366_Main_sol_J554.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_4366_Main_sol_J554.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_4366_Main_sol_J554.yaml	Sodium acetate	CHEBI:32954	CHEBI:32954
data/normalized_yaml/bacterial/mediadive_4366_Main_sol_J554.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4367_SL10_elements.yaml	FeCl2 x 4 H2O	CHEBI:86318	CHEBI:86249
data/normalized_yaml/bacterial/mediadive_4367_SL10_elements.yaml	CoCl2 x 6 H2O	CHEBI:35696	CHEBI:35696
data/normalized_yaml/bacterial/mediadive_4367_SL10_elements.yaml	MnCl2 x 4 H2O	CHEBI:86158	CHEBI:86368
data/normalized_yaml/bacterial/mediadive_4367_SL10_elements.yaml	NiCl2 x 6 H2O	CHEBI:36385	CHEBI:34887
data/normalized_yaml/bacterial/mediadive_4367_SL10_elements.yaml	CuCl2 x 2 H2O	CHEBI:75215	CHEBI:86318
data/normalized_yaml/bacterial/mediadive_4367_SL10_elements.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_436_Solution_B.yaml	FeSO4 x 7 H2O	CHEBI:32312	CHEBI:75836
data/normalized_yaml/bacterial/mediadive_436_Solution_B.yaml	ZnSO4 x 7 H2O	CHEBI:32599	CHEBI:32312
data/normalized_yaml/bacterial/mediadive_436_Solution_B.yaml	Agar	CHEBI:2509	CHEBI:2509
data/normalized_yaml/bacterial/mediadive_436_Solution_B.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4370_Main_sol_J556.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_4370_Main_sol_J556.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4370_Main_sol_J556.yaml	HEPES buffer	CHEBI:18050	CHEBI:19708
data/normalized_yaml/bacterial/mediadive_4372_Vitamin_solution.yaml	Biotin	CHEBI:15956	CHEBI:15956
data/normalized_yaml/bacterial/mediadive_4372_Vitamin_solution.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4373_Main_sol_J557.yaml	Agar	CHEBI:2509	CHEBI:2509
data/normalized_yaml/bacterial/mediadive_4373_Main_sol_J557.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4374_Main_sol_J558.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_4374_Main_sol_J558.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4375_Trace_x_10_solution.yaml	CuCl2 x 2 H2O	CHEBI:75215	CHEBI:86318
data/normalized_yaml/bacterial/mediadive_4375_Trace_x_10_solution.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4376_Se_W_solution.yaml	Na2WO4 x 2 H2O	CHEBI:48843	CHEBI:63939
data/normalized_yaml/bacterial/mediadive_4376_Se_W_solution.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4377_Mg_Ca_solution.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_4377_Mg_Ca_solution.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4378_Na_benzoate_solution_72_0_g_L.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4379_7_Vitamins_solution.yaml	D-Biotin	CHEBI:15956	CHEBI:15956
data/normalized_yaml/bacterial/mediadive_4379_7_Vitamins_solution.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_437_Solution_C.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4380_FeSO4_solution_5_g_L_with_EDTA.yaml	FeSO4 x 7 H2O	CHEBI:32312	CHEBI:75836
data/normalized_yaml/bacterial/mediadive_4380_FeSO4_solution_5_g_L_with_EDTA.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4381_Main_sol_J559.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_4381_Main_sol_J559.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_4381_Main_sol_J559.yaml	NaBr	CHEBI:86158	CHEBI:63004
data/normalized_yaml/bacterial/mediadive_4381_Main_sol_J559.yaml	SrCl2 x 6 H2O	CHEBI:8346	CHEBI:36385
data/normalized_yaml/bacterial/mediadive_4381_Main_sol_J559.yaml	Sulfur	CHEBI:17909	CHEBI:26833
data/normalized_yaml/bacterial/mediadive_4381_Main_sol_J559.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_4381_Main_sol_J559.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4382_Main_sol_J560.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_4382_Main_sol_J560.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_4382_Main_sol_J560.yaml	Ferric citrate	CHEBI:31605	CHEBI:144421
data/normalized_yaml/bacterial/mediadive_4382_Main_sol_J560.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_4382_Main_sol_J560.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4383_Main_sol_J561.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_4383_Main_sol_J561.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_4383_Main_sol_J561.yaml	Ferric citrate	CHEBI:31605	CHEBI:144421
data/normalized_yaml/bacterial/mediadive_4383_Main_sol_J561.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_4383_Main_sol_J561.yaml	Na2S2O3 x 5 H2O	CHEBI:6636	CHEBI:32150
data/normalized_yaml/bacterial/mediadive_4383_Main_sol_J561.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4385_Main_sol_J563.yaml	Cellobiose	CHEBI:17057	CHEBI:17057
data/normalized_yaml/bacterial/mediadive_4385_Main_sol_J563.yaml	L-Cysteine HCl x H2O	CHEBI:76209	CHEBI:91248
data/normalized_yaml/bacterial/mediadive_4385_Main_sol_J563.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_438_Main_sol_205.yaml	Trisodium citrate x 2 H2O	CHEBI:59640	CHEBI:53258
data/normalized_yaml/bacterial/mediadive_438_Main_sol_205.yaml	Glutamic acid	CHEBI:16015	CHEBI:18237
data/normalized_yaml/bacterial/mediadive_438_Main_sol_205.yaml	Agar	CHEBI:2509	CHEBI:2509
data/normalized_yaml/bacterial/mediadive_438_Main_sol_205.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4390_Solution_A.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_4390_Solution_A.yaml	L-Cysteine HCl x H2O	CHEBI:76209	CHEBI:91248
data/normalized_yaml/bacterial/mediadive_4390_Solution_A.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4390_Solution_A.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_4391_Main_sol_J566.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_4391_Main_sol_J566.yaml	Sodium acetate	CHEBI:32954	CHEBI:32954
data/normalized_yaml/bacterial/mediadive_4391_Main_sol_J566.yaml	L-Cysteine HCl x H2O	CHEBI:76209	CHEBI:91248
data/normalized_yaml/bacterial/mediadive_4391_Main_sol_J566.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4392_Main_sol_J567.yaml	Na2S2O3 x 5 H2O	CHEBI:6636	CHEBI:32150
data/normalized_yaml/bacterial/mediadive_4392_Main_sol_J567.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_4392_Main_sol_J567.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_4392_Main_sol_J567.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4393_Main_sol_J568.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_4393_Main_sol_J568.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_4393_Main_sol_J568.yaml	Ferric citrate	CHEBI:31605	CHEBI:144421
data/normalized_yaml/bacterial/mediadive_4393_Main_sol_J568.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4395_Main_sol_J569.yaml	Agar	CHEBI:2509	CHEBI:2509
data/normalized_yaml/bacterial/mediadive_4398_Solution_A.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4399_Solution_B.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_439_Main_sol_206.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_439_Main_sol_206.yaml	Na2HPO4 x 12 H2O	CHEBI:44557	CHEBI:34683
data/normalized_yaml/bacterial/mediadive_439_Main_sol_206.yaml	FeSO4 x 7 H2O	CHEBI:32312	CHEBI:75836
data/normalized_yaml/bacterial/mediadive_439_Main_sol_206.yaml	Sodium resazurin	CHEBI:32599	CHEBI:8806
data/normalized_yaml/bacterial/mediadive_439_Main_sol_206.yaml	Na-L-lactate	CHEBI:31206	CHEBI:232798
data/normalized_yaml/bacterial/mediadive_439_Main_sol_206.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_439_Main_sol_206.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_43_Solution_F.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4401_Main_sol_J573.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_4401_Main_sol_J573.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4401_Main_sol_J573.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_4405_Potassium_phosphate_buffer.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_4406_Vitamin_solution.yaml	Biotin	CHEBI:15956	CHEBI:15956
data/normalized_yaml/bacterial/mediadive_4406_Vitamin_solution.yaml	Riboflavin	CHEBI:17015	CHEBI:17015
data/normalized_yaml/bacterial/mediadive_4406_Vitamin_solution.yaml	Lipoic acid	CHEBI:16494	CHEBI:16494
data/normalized_yaml/bacterial/mediadive_4406_Vitamin_solution.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4409_Solution_A.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_4409_Solution_A.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_4409_Solution_A.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_440_Main_sol_207.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_440_Main_sol_207.yaml	Na2HPO4 x 12 H2O	CHEBI:44557	CHEBI:34683
data/normalized_yaml/bacterial/mediadive_440_Main_sol_207.yaml	FeSO4 x 7 H2O	CHEBI:32312	CHEBI:75836
data/normalized_yaml/bacterial/mediadive_440_Main_sol_207.yaml	Na-lactate	CHEBI:42758	CHEBI:75228
data/normalized_yaml/bacterial/mediadive_440_Main_sol_207.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_440_Main_sol_207.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4411_Trace_metal_solution_SL12.yaml	FeSO4 x 7 H2O	CHEBI:32312	CHEBI:75836
data/normalized_yaml/bacterial/mediadive_4411_Trace_metal_solution_SL12.yaml	CoCl2 x 6 H2O	CHEBI:35696	CHEBI:35696
data/normalized_yaml/bacterial/mediadive_4411_Trace_metal_solution_SL12.yaml	MnCl2 x 4 H2O	CHEBI:86158	CHEBI:86368
data/normalized_yaml/bacterial/mediadive_4411_Trace_metal_solution_SL12.yaml	NiCl2 x 6 H2O	CHEBI:36385	CHEBI:34887
data/normalized_yaml/bacterial/mediadive_4411_Trace_metal_solution_SL12.yaml	CuCl2 x 2 H2O	CHEBI:75215	CHEBI:86318
data/normalized_yaml/bacterial/mediadive_4411_Trace_metal_solution_SL12.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4415_Solution_A.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_4415_Solution_A.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4415_Solution_A.yaml	Sodium acetate	CHEBI:32954	CHEBI:32954
data/normalized_yaml/bacterial/mediadive_4416_Solution_B.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4417_Main_sol_J580.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_4417_Main_sol_J580.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_4417_Main_sol_J580.yaml	Sorbitol	CHEBI:17924	CHEBI:30911
data/normalized_yaml/bacterial/mediadive_4417_Main_sol_J580.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4419_Main_sol_J581.yaml	Agar	CHEBI:2509	CHEBI:2509
data/normalized_yaml/bacterial/mediadive_4419_Main_sol_J581.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4420_Main_sol_J582.yaml	Agar	CHEBI:2509	CHEBI:2509
data/normalized_yaml/bacterial/mediadive_4420_Main_sol_J582.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4421_Main_sol_J583.yaml	Agar	CHEBI:2509	CHEBI:2509
data/normalized_yaml/bacterial/mediadive_4421_Main_sol_J583.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4422_Main_sol_J584.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_4422_Main_sol_J584.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_4422_Main_sol_J584.yaml	Ferric citrate	CHEBI:31605	CHEBI:144421
data/normalized_yaml/bacterial/mediadive_4422_Main_sol_J584.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4425_Main_sol_J587.yaml	CaSO4 x 2 H2O	CHEBI:31206	CHEBI:32583
data/normalized_yaml/bacterial/mediadive_4425_Main_sol_J587.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_4425_Main_sol_J587.yaml	FeSO4 x 7 H2O	CHEBI:32312	CHEBI:75836
data/normalized_yaml/bacterial/mediadive_4425_Main_sol_J587.yaml	Ascorbic acid	CHEBI:29073	CHEBI:22652
data/normalized_yaml/bacterial/mediadive_4425_Main_sol_J587.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4426_Main_sol_J588.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_4426_Main_sol_J588.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_4426_Main_sol_J588.yaml	Sorbitol	CHEBI:17924	CHEBI:30911
data/normalized_yaml/bacterial/mediadive_4426_Main_sol_J588.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4428_Main_sol_J589.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4428_Main_sol_J589.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_4429_Salts_solution.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_4429_Salts_solution.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_4429_Salts_solution.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_442_Main_sol_210.yaml	Trypticase	CHEBI:29377	CHEBI:78018
data/normalized_yaml/bacterial/mediadive_442_Main_sol_210.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4430_Main_sol_J590.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_4430_Main_sol_J590.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_4430_Main_sol_J590.yaml	Na2S x 9 H2O	CHEBI:32588	CHEBI:76209
data/normalized_yaml/bacterial/mediadive_4430_Main_sol_J590.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4431_Starch_solution_5_w_v.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4432_Synthetic_seawater_2_x.yaml	NaBr	CHEBI:86158	CHEBI:63004
data/normalized_yaml/bacterial/mediadive_4432_Synthetic_seawater_2_x.yaml	SrCl2 x 6 H2O	CHEBI:8346	CHEBI:36385
data/normalized_yaml/bacterial/mediadive_4432_Synthetic_seawater_2_x.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_4432_Synthetic_seawater_2_x.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4434_Solution_A.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4435_Solution_B.yaml	Agar	CHEBI:2509	CHEBI:2509
data/normalized_yaml/bacterial/mediadive_4435_Solution_B.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4437_Solution_A.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_4437_Solution_A.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_4437_Solution_A.yaml	NiCl2 x 6 H2O	CHEBI:36385	CHEBI:34887
data/normalized_yaml/bacterial/mediadive_4437_Solution_A.yaml	Fe2(SO4)3 x n H2O	CHEBI:32139	CHEBI:53438
data/normalized_yaml/bacterial/mediadive_4437_Solution_A.yaml	Na2S2O3 x 5 H2O	CHEBI:6636	CHEBI:32150
data/normalized_yaml/bacterial/mediadive_4437_Solution_A.yaml	FeSO4 x 7 H2O	CHEBI:32312	CHEBI:75836
data/normalized_yaml/bacterial/mediadive_4437_Solution_A.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4438_Main_sol_J593.yaml	FeSO4 x 7 H2O	CHEBI:32312	CHEBI:75836
data/normalized_yaml/bacterial/mediadive_4438_Main_sol_J593.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_443_Thioglycolate-ascorbate_solution.yaml	Na-ascorbate	CHEBI:6636	CHEBI:113451
data/normalized_yaml/bacterial/mediadive_443_Thioglycolate-ascorbate_solution.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4440_Solution_A.yaml	Na2HPO4 x 2 H2O	CHEBI:34683	CHEBI:34683
data/normalized_yaml/bacterial/mediadive_4440_Solution_A.yaml	KH2PO4	CHEBI:31206	CHEBI:63036
data/normalized_yaml/bacterial/mediadive_4440_Solution_A.yaml	Sodium acetate x 3 H2O	CHEBI:2509	CHEBI:32954
data/normalized_yaml/bacterial/mediadive_4440_Solution_A.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4441_Solution_B.yaml	CaCl2 x 2 H2O	CHEBI:176843	CHEBI:86158
data/normalized_yaml/bacterial/mediadive_4441_Solution_B.yaml	Distilled water	CHEBI:6636	CHEBI:15377
data/normalized_yaml/bacterial/mediadive_4442_Solution_C.yaml	NH4HCO3	CHEBI:184335	CHEBI:184335
